logFC	AveExpr	t	P.Value	adj.P.Val	B
IGH /// IGHA1 /// IGHA2 /// IGHG1 /// IGHG4 /// IGHM /// IGHV4-31 /// IGHV4-39 /// LOC102723407	-0.386597411764705	5.23096518518518	-2.5969435686446	0.0148283491655425	0.135168366450483	-3.09548660911623
LOC105378992	-0.278237588235295	6.34312962962963	-2.59683056886576	0.0148322603535556	0.135168366450483	-3.0957143654211
AP1B1	0.468203941176468	8.04764592592593	2.59677750771548	0.0148340972552131	0.135168366450483	-3.09582131063721
PNLIP	-0.287108000000001	3.5383137037037	-2.59652745739676	0.0148427564856937	0.135168366450483	-3.09632527207248
ALPK3	1.32076470588235	6.20347740740741	2.59648236736255	0.0148443184508016	0.135168366450483	-3.09641614531701
LOC105375765	-0.193189647058824	4.49005592592593	-2.59646453288166	0.0148449362976632	0.135168366450483	-3.09645208819653
TULP2	-0.272865941176472	2.95508148148148	-2.59567070266925	0.0148724614640073	0.135238534201405	-3.09805179482255
PWRN2	-0.253302235294117	3.42598259259259	-2.59547081667643	0.0148793997494704	0.135238534201405	-3.09845455497211
KIAA1661	-0.216725	4.20226148148148	-2.59541723826491	0.0148812600318533	0.135238534201405	-3.09856250967556
FOXM1	0.387327294117652	8.02438925925926	2.59536828343031	0.0148829599689915	0.135238534201405	-3.09866114723258
LINC00906	-0.302893176470588	3.04672851851852	-2.5953341972677	0.0148841437038868	0.135238534201405	-3.09872982572755
KPNA6 /// LOC100652828 /// LOC100653335	-0.264828411764706	3.79117481481481	-2.59521400249935	0.0148883184924139	0.135238534201405	-3.0989719959137
PDCD4-AS1	-0.292484705882353	5.11126703703704	-2.59483182853097	0.0149015999684497	0.135238534201405	-3.09974196206681
SLC7A8	0.543256000000001	9.41692592592593	2.5947688980056	0.0149037880119583	0.135238534201405	-3.09986874188065
ARFGEF1	0.540361588235291	8.40496333333333	2.59473048540734	0.014905123733554	0.135238534201405	-3.09994612700354
RIMS2	-0.205874117647059	3.77629444444444	-2.59460174738012	0.0149096011525145	0.135238534201405	-3.10020547473979
UBQLN2	0.735713529411763	5.59488296296296	2.59454873891096	0.0149114451130779	0.135238534201405	-3.1003122601643
RPS20P27	0.454102882352941	4.46612037037037	2.5945145942795	0.0149126329854647	0.135238534201405	-3.10038104376074
LMX1A	-0.490624588235293	3.26727777777778	-2.59419019327894	0.0149239230956965	0.135295565544498	-3.10103451591031
INTS9	0.451160058823528	6.02194925925926	2.59403089670531	0.014929469990225	0.135300509941564	-3.10135538482853
UBALD1	-0.327897647058824	6.72641407407407	-2.59373601174751	0.0149397432835203	0.135348270363627	-3.10194933716252
BEND5	-0.521580411764703	4.50617148148148	-2.59331617309953	0.0149543810758367	0.13543180968658	-3.10279490095686
FAM198A	-0.456820705882354	6.10454185185185	-2.59318443065403	0.0149589770569089	0.13543180968658	-3.10306021647976
GALNS	0.512230941176472	6.09208222222222	2.59259458689747	0.0149795704917801	0.135563890120908	-3.10424800346161
LOC100129763	-0.239026176470588	5.70057296296296	-2.59229633039644	0.0149899936473842	0.135563890120908	-3.10484855177848
CLCN2	-0.308822294117647	7.00561666666667	-2.59210203900353	0.0149967871602297	0.135563890120908	-3.10523974150715
PLEKHH3	-0.193587117647057	6.19028518518518	-2.59204986619894	0.0149986118997335	0.135563890120908	-3.10534478423134
FGFRL1	0.616345999999997	9.8834262962963	2.59204957659666	0.0149986220291245	0.135563890120908	-3.10534536730202
IPO4 /// TM9SF1	0.425422529411765	5.25299037037037	2.59185910504004	0.0150052855099527	0.135578818842765	-3.10572884489564
C1orf27	0.458955823529412	4.63638481481482	2.59164606656439	0.0150127417302662	0.135580493376978	-3.10615773706069
RIPK4	0.359493235294117	5.48661740740741	2.59152959379342	0.0150168196621423	0.135580493376978	-3.1063922130121
SPDYE4	-0.273537411764708	5.59624925925926	-2.59142431997382	0.0150205063821826	0.135580493376978	-3.10660413860069
LINC00525	0.45210205882353	3.50936814814815	2.59124846374679	0.0150266667927739	0.135590857264216	-3.10695814162449
TRBV14	-0.206134588235295	2.91673444444444	-2.59067461812242	0.0150467854657789	0.135727122514255	-3.10811320946741
CCDC144NL-AS1 /// LOC105369205 /// LOC339260	-0.288711647058823	3.53137740740741	-2.59016347957918	0.0150647267168347	0.135843662381271	-3.10914193085822
RPS25	0.310022352941177	10.9942407407407	2.58835899712895	0.0151282239622384	0.136273108193374	-3.11277269471115
LOC102724034 /// LOC102724986 /// LOC103171574	-0.275317823529412	4.27872925925926	-2.58830423610847	0.0151301548044623	0.136273108193374	-3.11288285509407
FAM43B	-0.279350294117644	4.06177222222222	-2.58828618333794	0.0151307913849355	0.136273108193374	-3.11291917077429
RFPL1 /// RFPL2	-0.171599470588235	1.66058111111111	-2.58823770393398	0.0151325009985545	0.136273108193374	-3.11301669316058
LOC100132217 /// LOC100507393 /// LOC100996365 /// LOC100996414 /// LOC101060476 /// LOC101928468 /// LOC101928587 /// LOC101929190 /// LOC102724777 /// LOC105375618 /// LOC105379733 /// LOC401357	-0.405168411764709	4.32675703703704	-2.58788100882312	0.0151450852718927	0.136341047179781	-3.11373419705987
PUM1	0.856514058823529	7.14972037037037	2.58770911576102	0.0151511531598239	0.136350297830857	-3.11407994487209
PRKCI	0.74079182352941	7.06526851851852	2.58743643763811	0.0151607834253091	0.136391590695531	-3.11462838535208
RPL6 /// RPL6P27	0.309581176470585	11.5108185185185	2.58693233636899	0.0151786018987988	0.136506495534011	-3.11564220043242
TNFRSF8	-0.241213823529413	5.13582037037037	-2.58638213208626	0.0151980721545621	0.136575910071703	-3.11674860252135
LOC100287290	-0.34084823529412	4.46838814814815	-2.58625752873193	0.0152024847507184	0.136575910071703	-3.11699914738374
CMTM7	-0.336881705882351	6.9295537037037	-2.58625106304489	0.0152027137534447	0.136575910071703	-3.11701214800144
UBQLN4	0.427037	8.25296185185185	2.58613704360476	0.0152067526379573	0.136575910071703	-3.11724140482646
CRTC1	-0.320548705882352	6.98116296296296	-2.58600126627328	0.015211563545987	0.136575910071703	-3.11751440210972
ZNF876P	-0.25742629411765	9.51880222222222	-2.58557355548179	0.0152267275710484	0.13666298087848	-3.11837431306754
LINC01158	-0.245501235294117	3.15441185185185	-2.58542693513737	0.0152319290646369	0.13666298087848	-3.11866907350274
FAM103A1	0.354928058823527	7.17785777777778	2.58515857470206	0.0152414536719829	0.13666298087848	-3.11920855055169
CDKN1B	0.762613470588236	7.17969296296296	2.58510618353082	0.0152433137759667	0.13666298087848	-3.11931386713721
ETFDH	0.866093235294118	3.74109703703704	2.58496699643309	0.0152482565186274	0.13666298087848	-3.11959365456159
MYADML	-0.210332470588235	2.27947555555556	-2.58456150109753	0.0152626647439861	0.13666298087848	-3.12040871196606
GPR182	-0.368351529411764	5.09048703703704	-2.58451994174873	0.0152641421610965	0.13666298087848	-3.12049224322076
FCRL4	-0.16237205882353	2.42549925925926	-2.58439375165229	0.0152686289782814	0.13666298087848	-3.12074587125936
LOC105374995	-0.295814470588234	7.97438555555556	-2.58435572295405	0.0152699813672298	0.13666298087848	-3.12082230328047
GALK2	0.504430470588235	5.03932962962963	2.58418511176032	0.0152760500658538	0.13666298087848	-3.12116519824398
PRRC2A	-0.222373294117649	5.70850481481482	-2.58416313886385	0.0152768318119371	0.13666298087848	-3.12120935848002
LOC400768 /// NBPF6	-0.390306647058824	2.96266962962963	-2.58365695392305	0.0152948510091115	0.136769174999452	-3.12222660735162
BRWD1 /// CWC27	0.675777823529411	5.89492925925926	2.58354569458797	0.015298814266906	0.136769174999452	-3.12245018272318
LOC105375168	-0.221113941176469	3.33685888888889	-2.58301289244614	0.0153178068472667	0.136893726736788	-3.12352076892961
SCN3A	-0.277195411764705	2.52275444444444	-2.58273888100025	0.015327582936147	0.136912976626378	-3.1240713033984
LTA4H	0.464017000000004	7.32445814814815	2.58258490446904	0.01533307899913	0.136912976626378	-3.12438065273336
OR5G1P	-0.175762764705883	2.84612444444444	-2.58252706125552	0.0153351441364012	0.136912976626378	-3.1244968608856
WDR19	-0.274781176470587	5.01812037037037	-2.58230170597213	0.0153431923052288	0.136939636503151	-3.12494958948015
TCF15	-0.299507882352942	5.42737703703704	-2.58201764675803	0.0153533425640573	0.136969076785017	-3.12552021852236
GLIPR1L2	-0.262809294117647	2.31574851851852	-2.58191366252665	0.0153570597791096	0.136969076785017	-3.12572909680288
ADAMTSL4-AS1	-0.236375823529409	5.78335222222222	-2.58173399065878	0.0153634846336414	0.136969076785017	-3.12609000093034
FAM96A	0.899645999999999	6.65997222222222	2.58142337303342	0.0153745978358094	0.136969076785017	-3.12671389894584
CCND3	-0.260970647058821	7.47317185185185	-2.58134512223957	0.0153773986493506	0.136969076785017	-3.12687106437352
C9orf66	-0.20465894117647	2.43909333333333	-2.58133709348694	0.0153776860475053	0.136969076785017	-3.12688718983208
LOC155060 /// ZNF783	-0.36209441176471	6.77388037037037	-2.58121846299824	0.0153819331388763	0.136969076785017	-3.12712545142866
DUSP13	-0.266937882352942	5.44479	-2.58084239702207	0.0153954038732527	0.137043917597641	-3.12788071282106
SNORD115-10 /// SNORD115-11 /// SNORD115-12 /// SNORD115-15 /// SNORD115-17 /// SNORD115-18 /// SNORD115-19 /// SNORD115-20 /// SNORD115-26 /// SNORD115-29 /// SNORD115-36 /// SNORD115-43 /// SNORD115-5 /// SNORD115-9 /// SNRPN	-0.186152823529412	1.46276333333333	-2.58062011455323	0.0154033712058492	0.137069736138366	-3.12832709703765
RASIP1	-0.307954470588236	5.50026925925926	-2.58008097918628	0.0154227114747804	0.137196708587886	-3.12940968634369
RPL4 /// SNORD16	0.987001764705884	5.21468444444444	2.57959555991303	0.0154401440654109	0.137306632892011	-3.13038429927411
FAM27E2 /// FAM27E3	-0.516247588235292	5.69073777777778	-2.57915751175629	0.0154558911286383	0.137375946862541	-3.13126370895581
Sep-07	0.824664	7.15102111111111	2.57901090061579	0.0154611648679834	0.137375946862541	-3.13155802055098
MOCOS	0.377529411764708	5.0952762962963	2.57882825671707	0.015467737073692	0.137375946862541	-3.1319246516013
NR2F6	0.505719823529409	8.33933481481482	2.5787563005234	0.0154703270361035	0.137375946862541	-3.13206908899058
HIST1H3C	-0.349318411764707	4.31597222222222	-2.57854193231558	0.0154780453035361	0.137375946862541	-3.13249937539484
ERG	-0.286363294117645	6.53388481481482	-2.57853186854239	0.0154784077346231	0.137375946862541	-3.13251957518952
REXO4	0.455221588235293	5.56141	2.57835345718064	0.0154848342480671	0.137387909504333	-3.13287767102692
CLDN7	0.304764117647057	11.4563814814815	2.57816314837082	0.0154916920440694	0.137403689565956	-3.13325963056954
CT55	-0.22285711764706	4.16502444444444	-2.57792670846431	0.015500216101832	0.137420433172412	-3.13373415445147
LINC00632	-0.304188058823532	5.40231481481481	-2.57774994540351	0.0155065915496444	0.137420433172412	-3.13408889293219
BMX	0.268598588235295	2.01715037037037	2.57726895420479	0.0155239521385742	0.137420433172412	-3.13505410171768
CNOT1	0.446154117647058	8.82403814814815	2.57723525246145	0.0155251692231723	0.137420433172412	-3.13512172728914
MCU	0.691096529411765	7.17569814814815	2.57709097101117	0.0155303807174811	0.137420433172412	-3.13541123507081
FNDC7	-0.303717058823528	4.78548925925926	-2.57708248539567	0.0155306872712582	0.137420433172412	-3.13542826157561
ZFP62	0.487780764705883	6.49428777777778	2.57692944053743	0.0155362171769575	0.137420433172412	-3.13573534252623
SCARNA6	-0.426102764705881	5.10440592592593	-2.57685250653199	0.0155389976906635	0.137420433172412	-3.13588970475963
LOC105369748	-0.160443058823529	6.0732837037037	-2.57684418210773	0.015539298575869	0.137420433172412	-3.13590640692121
CTB-49A3.2	-0.185881705882355	4.99543962962963	-2.57654162211858	0.0155502382335905	0.137472236828461	-3.13651344303129
KIR3DX1	-0.207660235294115	5.88085703703704	-2.57632750064255	0.0155579845358697	0.137495784927915	-3.13694301663465
TSHZ3	-0.478515588235294	6.21155259259259	-2.57612372061078	0.0155653600371289	0.13751604171274	-3.13735182353315
ATP10B	0.994947764705882	7.19745740740741	2.57590301008733	0.0155733519683435	0.137541729496451	-3.13779457349418
C1orf53	0.334644647058823	3.74984481481481	2.57543426180212	0.015590337973013	0.137591364055929	-3.13873481821787
SEPT3 /// WBP2NL	-0.240573470588235	4.13153518518518	-2.57498554131322	0.0156066143225449	0.137591364055929	-3.13963479537138
LOC101926941	-0.28215405882353	7.55578555555556	-2.57477956827079	0.0156140908163937	0.137591364055929	-3.14004787463909
RAB3IL1	-0.306996941176472	7.18077037037037	-2.57463044309361	0.0156195058954308	0.137591364055929	-3.140346933254
NDUFV1	0.872639588235295	6.33693925925926	2.5746292018294	0.0156195509759021	0.137591364055929	-3.1403494224672
SSFA2	0.571542647058822	6.74792481481481	2.57461722513217	0.0156199859540834	0.137591364055929	-3.14037344032533
OR6C1	-0.210682941176471	3.40315222222222	-2.57449993434839	0.0156242463975083	0.137591364055929	-3.14060864971724
L3MBTL3	0.673172764705883	4.25804148148148	2.57434098879571	0.0156300216184175	0.137591364055929	-3.14092738152253
STX19	0.419788588235292	5.43963666666667	2.57421950364809	0.0156344370653507	0.137591364055929	-3.14117098655072
PNMA6A	-0.400189882352939	5.20258740740741	-2.57416516892345	0.0156364122661342	0.137591364055929	-3.14127993769108
LCE6A	-0.234024529411765	4.67574777777778	-2.5741557526718	0.0156367545935441	0.137591364055929	-3.14129881887368
OR10H5	-0.239962117647061	4.72015925925926	-2.57406632497501	0.0156400060798456	0.137591364055929	-3.14147813455074
LOC105369387	-0.227652294117647	4.73943962962963	-2.57391912461772	0.0156453594774638	0.137593714104146	-3.14177328489698
THCAT155	-0.175379705882354	3.09271925925926	-2.57319974413697	0.0156715464262114	0.137779224543994	-3.14321556603567
MRPL42	-0.39111223529412	7.21532185185185	-2.5727191839655	0.0156890624498868	0.137888407210636	-3.14417890530493
TAF7	0.426302411764707	8.34414037037037	2.57230416847862	0.0157042040261483	0.137976657133928	-3.14501076705189
AASDHPPT	0.283094000000001	6.69452962962963	2.57160051651024	0.0157299072783141	0.13807695450354	-3.14642099388309
CAPN7	0.616847352941176	6.46192962962963	2.57157665500142	0.0157307795833091	0.13807695450354	-3.14646881202289
ZBTB40	0.43500017647059	5.85376	2.57157248450704	0.0157309320486437	0.13807695450354	-3.14647716961013
IL12A	-0.245558764705881	2.95780407407407	-2.57100341346057	0.0157517490523689	0.138214828207812	-3.14761750148013
HCN4	-0.189678411764705	4.42400814814815	-2.57073492615162	0.0157615793623057	0.138238900665666	-3.14815545744752
LOC100129999	-0.196501823529414	6.28600037037037	-2.57054777009887	0.0157684351982581	0.138238900665666	-3.148530433986
IRGM	-0.224543294117647	2.91763111111111	-2.57046673709022	0.0157714044288235	0.138238900665666	-3.14869278267682
ARHGAP10	-0.315455352941179	7.26394703703704	-2.57037045872175	0.0157749329570793	0.138238900665666	-3.14888567133598
LOC102723364	-0.191340235294119	3.91779148148148	-2.56995384623884	0.0157902099194482	0.138271303742588	-3.14972028335233
ADRB3	-0.301222470588238	5.36739259259259	-2.56995344665693	0.0157902245784881	0.138271303742588	-3.1497210838081
LOC100130872	-0.233599529411764	6.46390518518518	-2.56985151271141	0.015793964533661	0.138271303742588	-3.14992527887449
IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31 /// IGHV4-59	-0.240657882352941	4.12437333333333	-2.56931364515192	0.0158137124865365	0.138355957560785	-3.15100266106104
DGCR14	-0.245792117647063	6.08035	-2.56930954916916	0.0158138629594095	0.138355957560785	-3.15101086505763
GNB5	-0.339888294117647	5.31254074074074	-2.56881622577144	0.0158319957384691	0.138469818531221	-3.15199890430998
ZFP91	0.438870529411762	9.44310111111111	2.56861746765985	0.0158393068099198	0.138488987660618	-3.15239694982937
TNFRSF10B	0.785649176470584	8.12547	2.56843100563049	0.0158461684295401	0.138504215946985	-3.15277035387361
HOTTIP	1.32263947058823	8.76749	2.5681700526212	0.0158557758693507	0.138543426620696	-3.15329290469969
PCMTD2	-0.544357235294121	7.62898444444444	-2.56777123173056	0.01587046958515	0.138627040108969	-3.15409147125154
CYC1	0.604394411764705	6.89075037037037	2.56758903723939	0.0158771863555815	0.138640944251514	-3.15445625827393
RALBP1	0.774740235294122	7.88728259259259	2.56722092643152	0.0158907651435319	0.138699527610766	-3.15519323735035
LOC101928521 /// LOC102725200	-0.23293476470588	5.31355962962963	-2.56711590080983	0.0158946412775103	0.138699527610766	-3.15540349323525
LINC00493	0.868628647058822	6.53110666666667	2.56699033124148	0.0158992767677431	0.138699527610766	-3.15565487035901
HSPBP1	-0.23915305882353	7.11438185185185	-2.56682872041342	0.01590524459043	0.13870685901364	-3.15597838759526
BZW2	0.529204882352941	8.06415592592593	2.56624811790045	0.0159267016975711	0.13884922150264	-3.15714055501987
LIMD2	-0.414995000000003	8.05884814814815	-2.56608410798423	0.0159327678065989	0.138853028423183	-3.15746881850949
LOC644852	-0.242712294117647	2.97466185185185	-2.56595879757876	0.015937404009093	0.138853028423183	-3.1577196171105
LOC101927910	0.245269705882355	4.42831592592593	2.56548184244833	0.0159550617091905	0.138949117929176	-3.15867413771373
ZNF582	-0.244969235294117	3.91161888888889	-2.56538347207407	0.0159587058038574	0.138949117929176	-3.15887099126708
TRIAP1	0.511940294117649	7.43128222222222	2.56495618940011	0.0159745432859197	0.139038340564172	-3.15972599469095
SLC30A9	0.325632058823532	9.19820740740741	2.56482975022591	0.0159792326191783	0.139038340564172	-3.15997898649085
GUCY2F	-0.195756941176471	4.65985037037037	-2.56449242362136	0.015991749514783	0.139102510570389	-3.16065390621305
